Initial cumulative execution times of all Virtual Machines
ID: 1 | Cumulative Execution Time: 0
ID: 4 | Cumulative Execution Time: 6033109.766601
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6102501.546875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 6128768.847656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6112433.25
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 6121503.703125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #4 for scheduling task # 233
ID: 1 | Cumulative Execution Time: 6107280.528695
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6128478.324219
ID: 4 | Cumulative Execution Time: 6114777.415039
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6102501.546875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 6128768.847656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6112433.25
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 6121503.703125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #6 for scheduling task # 234
ID: 1 | Cumulative Execution Time: 6107280.528695
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6128478.324219
ID: 4 | Cumulative Execution Time: 6114777.415039
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 6128768.847656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6112433.25
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 6121503.703125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #1 for scheduling task # 235
ID: 1 | Cumulative Execution Time: 6115141.449593
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6128478.324219
ID: 4 | Cumulative Execution Time: 6114777.415039
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 6128768.847656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6112433.25
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 6121503.703125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #11 for scheduling task # 236
ID: 1 | Cumulative Execution Time: 6115141.449593
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6128478.324219
ID: 4 | Cumulative Execution Time: 6114777.415039
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 6128768.847656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 6121503.703125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #4 for scheduling task # 237
ID: 1 | Cumulative Execution Time: 6115141.449593
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6128478.324219
ID: 4 | Cumulative Execution Time: 6236192.797851
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 6128768.847656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 6121503.703125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #1 for scheduling task # 238
ID: 1 | Cumulative Execution Time: 6115880.009346
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6128478.324219
ID: 4 | Cumulative Execution Time: 6236192.797851
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 6128768.847656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 6121503.703125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #1 for scheduling task # 239
ID: 1 | Cumulative Execution Time: 6213517.782784
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6128478.324219
ID: 4 | Cumulative Execution Time: 6236192.797851
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 6128768.847656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 6121503.703125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #15 for scheduling task # 240
ID: 1 | Cumulative Execution Time: 6213517.782784
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6128478.324219
ID: 4 | Cumulative Execution Time: 6236192.797851
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 6128768.847656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #3 for scheduling task # 241
ID: 1 | Cumulative Execution Time: 6213517.782784
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6236192.797851
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 6128768.847656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #8 for scheduling task # 242
ID: 1 | Cumulative Execution Time: 6213517.782784
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6236192.797851
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #1 for scheduling task # 243
ID: 1 | Cumulative Execution Time: 6233523.644112
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6236192.797851
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #1 for scheduling task # 244
ID: 1 | Cumulative Execution Time: 6243974.757393
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6236192.797851
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #4 for scheduling task # 245
ID: 1 | Cumulative Execution Time: 6243974.757393
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6696325.891601
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #1 for scheduling task # 246
ID: 1 | Cumulative Execution Time: 6531396.976143
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6696325.891601
ID: 5 | Cumulative Execution Time: 6347841.510743
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #5 for scheduling task # 247
ID: 1 | Cumulative Execution Time: 6531396.976143
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6696325.891601
ID: 5 | Cumulative Execution Time: 6647141.979493
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6397199.0625
Selecting Virtual Machine #16 for scheduling task # 248
ID: 1 | Cumulative Execution Time: 6531396.976143
ID: 2 | Cumulative Execution Time: 6460331.112549
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6696325.891601
ID: 5 | Cumulative Execution Time: 6647141.979493
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6613288.921875
Selecting Virtual Machine #2 for scheduling task # 249
ID: 1 | Cumulative Execution Time: 6531396.976143
ID: 2 | Cumulative Execution Time: 6739519.300049
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6696325.891601
ID: 5 | Cumulative Execution Time: 6647141.979493
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6613288.921875
Selecting Virtual Machine #1 for scheduling task # 250
ID: 1 | Cumulative Execution Time: 6539472.425362
ID: 2 | Cumulative Execution Time: 6739519.300049
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6696325.891601
ID: 5 | Cumulative Execution Time: 6647141.979493
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6613288.921875
Selecting Virtual Machine #1 for scheduling task # 251
ID: 1 | Cumulative Execution Time: 6719880.394112
ID: 2 | Cumulative Execution Time: 6739519.300049
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6696325.891601
ID: 5 | Cumulative Execution Time: 6647141.979493
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6565170.25
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6613288.921875
Selecting Virtual Machine #13 for scheduling task # 252
ID: 1 | Cumulative Execution Time: 6719880.394112
ID: 2 | Cumulative Execution Time: 6739519.300049
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6696325.891601
ID: 5 | Cumulative Execution Time: 6647141.979493
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 6613252.550781
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6613288.921875
Selecting Virtual Machine #13 for scheduling task # 253
ID: 1 | Cumulative Execution Time: 6719880.394112
ID: 2 | Cumulative Execution Time: 6739519.300049
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6696325.891601
ID: 5 | Cumulative Execution Time: 6647141.979493
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 7027700.988281
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 6613288.921875
Selecting Virtual Machine #16 for scheduling task # 254
ID: 1 | Cumulative Execution Time: 6719880.394112
ID: 2 | Cumulative Execution Time: 6739519.300049
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6696325.891601
ID: 5 | Cumulative Execution Time: 6647141.979493
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 7027700.988281
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 9099168.921875
Selecting Virtual Machine #5 for scheduling task # 255
ID: 1 | Cumulative Execution Time: 6719880.394112
ID: 2 | Cumulative Execution Time: 6739519.300049
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6696325.891601
ID: 5 | Cumulative Execution Time: 7407547.666993
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 7027700.988281
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 9099168.921875
Selecting Virtual Machine #4 for scheduling task # 256
ID: 1 | Cumulative Execution Time: 6719880.394112
ID: 2 | Cumulative Execution Time: 6739519.300049
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6758039.227539
ID: 5 | Cumulative Execution Time: 7407547.666993
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 7027700.988281
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 9099168.921875
Selecting Virtual Machine #1 for scheduling task # 257
ID: 1 | Cumulative Execution Time: 6752859.890206
ID: 2 | Cumulative Execution Time: 6739519.300049
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6758039.227539
ID: 5 | Cumulative Execution Time: 7407547.666993
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 7027700.988281
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 9099168.921875
Selecting Virtual Machine #2 for scheduling task # 258
ID: 1 | Cumulative Execution Time: 6752859.890206
ID: 2 | Cumulative Execution Time: 6769131.866455
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6758039.227539
ID: 5 | Cumulative Execution Time: 7407547.666993
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 7027700.988281
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 9099168.921875
Selecting Virtual Machine #1 for scheduling task # 259
ID: 1 | Cumulative Execution Time: 6821098.132394
ID: 2 | Cumulative Execution Time: 6769131.866455
ID: 3 | Cumulative Execution Time: 6754105.886719
ID: 4 | Cumulative Execution Time: 6758039.227539
ID: 5 | Cumulative Execution Time: 7407547.666993
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 7027700.988281
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 9099168.921875
Selecting Virtual Machine #3 for scheduling task # 260
ID: 1 | Cumulative Execution Time: 6821098.132394
ID: 2 | Cumulative Execution Time: 6769131.866455
ID: 3 | Cumulative Execution Time: 7092585.199219
ID: 4 | Cumulative Execution Time: 6758039.227539
ID: 5 | Cumulative Execution Time: 7407547.666993
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 7027700.988281
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 9099168.921875
Selecting Virtual Machine #4 for scheduling task # 261
ID: 1 | Cumulative Execution Time: 6821098.132394
ID: 2 | Cumulative Execution Time: 6769131.866455
ID: 3 | Cumulative Execution Time: 7092585.199219
ID: 4 | Cumulative Execution Time: 7035260.633789
ID: 5 | Cumulative Execution Time: 7407547.666993
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 7027700.988281
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 9099168.921875
Selecting Virtual Machine #2 for scheduling task # 262
ID: 1 | Cumulative Execution Time: 6821098.132394
ID: 2 | Cumulative Execution Time: 6988086.116455
ID: 3 | Cumulative Execution Time: 7092585.199219
ID: 4 | Cumulative Execution Time: 7035260.633789
ID: 5 | Cumulative Execution Time: 7407547.666993
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6791187.070313
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 7027700.988281
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 9099168.921875
Selecting Virtual Machine #7 for scheduling task # 263
ID: 1 | Cumulative Execution Time: 6821098.132394
ID: 2 | Cumulative Execution Time: 6988086.116455
ID: 3 | Cumulative Execution Time: 7092585.199219
ID: 4 | Cumulative Execution Time: 7035260.633789
ID: 5 | Cumulative Execution Time: 7407547.666993
ID: 6 | Cumulative Execution Time: 6960148.796875
ID: 7 | Cumulative Execution Time: 6952195.289063
ID: 8 | Cumulative Execution Time: 7799080.972656
ID: 9 | Cumulative Execution Time: 7085826.452148
ID: 10 | Cumulative Execution Time: 6833426.210938
ID: 11 | Cumulative Execution Time: 6977676.875
ID: 12 | Cumulative Execution Time: 6992529.109375
ID: 13 | Cumulative Execution Time: 7027700.988281
ID: 14 | Cumulative Execution Time: 7507199.1875
ID: 15 | Cumulative Execution Time: 7841316.578125
ID: 16 | Cumulative Execution Time: 9099168.921875
Selecting Virtual Machine #1 for scheduling task # 264
